"Step","polar-music-6 - train/loss","polar-music-6 - train/loss__MIN","polar-music-6 - train/loss__MAX"
"2167","0.3684","0.3684","0.3684"
"2168","0.2046","0.2046","0.2046"
"2169","0.2046","0.2046","0.2046"
"2170","1.0774","1.0774","1.0774"
"2171","1.0774","1.0774","1.0774"
"2174","1.1849","1.1849","1.1849"
"2175","1.1849","1.1849","1.1849"
"2176","0.3241","0.3241","0.3241"
"2178","2.3089","2.3089","2.3089"
"2186","0.6617","0.6617","0.6617"
"2196","0.9473","0.9473","0.9473"
"2199","1.4603","1.4603","1.4603"
"2203","1.4914","1.4914","1.4914"
"2209","1.1625","1.1625","1.1625"
"2211","0.9093","0.9093","0.9093"
"2214","0.3231","0.3231","0.3231"
"2215","0.3231","0.3231","0.3231"
"2225","1.0708","1.0708","1.0708"
"2226","0.2882","0.2882","0.2882"
"2228","0.334","0.334","0.334"
"2230","0.8185","0.8185","0.8185"
"2238","0.3573","0.3573","0.3573"
"2240","0.7951","0.7951","0.7951"
"2241","0.7951","0.7951","0.7951"
"2247","0.4339","0.4339","0.4339"
"2257","1.5857","1.5857","1.5857"
"2263","0.1641","0.1641","0.1641"
"2270","0.9277","0.9277","0.9277"
"2272","0.8125","0.8125","0.8125"
"2274","0.6256","0.6256","0.6256"
"2275","0.6256","0.6256","0.6256"
"2277","1.2795","1.2795","1.2795"
"2278","0.4804","0.4804","0.4804"
"2280","0.6442","0.6442","0.6442"
"2285","1.5159","1.5159","1.5159"
"2286","1.0918","1.0918","1.0918"
"2287","1.0918","1.0918","1.0918"
"2296","1.165","1.165","1.165"
"2297","1.165","1.165","1.165"
"2303","0.2347","0.2347","0.2347"
"2305","0.6751","0.6751","0.6751"
"2307","1.7924","1.7924","1.7924"
"2311","1.3275","1.3275","1.3275"
"2313","0.147","0.147","0.147"
"2315","0.1881","0.1881","0.1881"
"2316","0.6172","0.6172","0.6172"
"2321","1.3963","1.3963","1.3963"
"2322","1.1184","1.1184","1.1184"
"2325","1.0016","1.0016","1.0016"
"2328","1.3905","1.3905","1.3905"
"2329","1.3905","1.3905","1.3905"
"2330","1.9393","1.9393","1.9393"
"2336","0.3267","0.3267","0.3267"
"2337","0.3267","0.3267","0.3267"
"2339","1.0186","1.0186","1.0186"
"2344","0.2102","0.2102","0.2102"
"2347","0.1826","0.1826","0.1826"
"2352","1.0922","1.0922","1.0922"
"2354","0.3183","0.3183","0.3183"
"2358","0.2986","0.2986","0.2986"
"2361","0.5296","0.5296","0.5296"
"2362","1.0426","1.0426","1.0426"
"2367","1.0487","1.0487","1.0487"
"2368","0.5224","0.5224","0.5224"
"2369","0.5224","0.5224","0.5224"
"2370","0.3528","0.3528","0.3528"
"2373","0.5902","0.5902","0.5902"
"2376","0.415","0.415","0.415"
"2378","0.2785","0.2785","0.2785"
"2383","0.5739","0.5739","0.5739"
"2384","0.2436","0.2436","0.2436"
"2385","0.2436","0.2436","0.2436"
"2386","1.0171","1.0171","1.0171"
"2387","1.0171","1.0171","1.0171"
"2388","0.4332","0.4332","0.4332"
"2391","0.1825","0.1825","0.1825"
"2398","1.5894","1.5894","1.5894"
"2407","1.2472","1.2472","1.2472"
"2409","0.3919","0.3919","0.3919"
"2416","1.2077","1.2077","1.2077"
"2421","1.1822","1.1822","1.1822"
"2422","1.3719","1.3719","1.3719"
"2426","0.9837","0.9837","0.9837"
"2428","1.5806","1.5806","1.5806"
"2432","0.2233","0.2233","0.2233"
"2437","0.612","0.612","0.612"
"2439","0.2744","0.2744","0.2744"
"2440","1.2178","1.2178","1.2178"
"2441","1.2178","1.2178","1.2178"
"2443","0.3106","0.3106","0.3106"
"2444","0.6187","0.6187","0.6187"
"2446","0.7929","0.7929","0.7929"
"2447","0.7929","0.7929","0.7929"
"2450","0.8778","0.8778","0.8778"
"2451","0.8778","0.8778","0.8778"
"2452","0.8059","0.8059","0.8059"
"2459","0.3406","0.3406","0.3406"
"2460","0.9988","0.9988","0.9988"
"2465","1.1463","1.1463","1.1463"
"2466","0.5161","0.5161","0.5161"
"2468","1.1372","1.1372","1.1372"
"2469","1.1372","1.1372","1.1372"
"2473","1.0769","1.0769","1.0769"
"2477","1.2704","1.2704","1.2704"
"2481","0.7816","0.7816","0.7816"
"2489","0.4996","0.4996","0.4996"
"2492","0.7055","0.7055","0.7055"
"2498","0.8292","0.8292","0.8292"
"2501","0.2587","0.2587","0.2587"
"2503","0.3963","0.3963","0.3963"
"2505","1.01","1.01","1.01"
"2507","0.7084","0.7084","0.7084"
"2508","0.2303","0.2303","0.2303"
"2511","0.4201","0.4201","0.4201"
"2513","1.8787","1.8787","1.8787"
"2516","0.6686","0.6686","0.6686"
"2518","0.7393","0.7393","0.7393"
"2520","0.1138","0.1138","0.1138"
"2521","0.1138","0.1138","0.1138"
"2527","0.4223","0.4223","0.4223"
"2537","0.2025","0.2025","0.2025"
"2538","0.2331","0.2331","0.2331"
"2539","0.2331","0.2331","0.2331"
"2546","1.4116","1.4116","1.4116"
"2549","0.8843","0.8843","0.8843"
"2550","0.1667","0.1667","0.1667"
"2551","0.1667","0.1667","0.1667"
"2552","0.8241","0.8241","0.8241"
"2554","0.373","0.373","0.373"
"2556","0.3815","0.3815","0.3815"
"2557","0.3815","0.3815","0.3815"
"2560","0.9829","0.9829","0.9829"
"2562","1.1423","1.1423","1.1423"
"2564","1.0622","1.0622","1.0622"
"2565","1.0622","1.0622","1.0622"
"2576","1.7318","1.7318","1.7318"
"2577","1.7318","1.7318","1.7318"
"2578","0.2225","0.2225","0.2225"
"2579","0.2225","0.2225","0.2225"
"2585","0.9323","0.9323","0.9323"
"2586","2.0334","2.0334","2.0334"
"2587","2.0334","2.0334","2.0334"
"2589","0.2794","0.2794","0.2794"
"2590","0.7692","0.7692","0.7692"
"2595","0.3867","0.3867","0.3867"
"2597","0.7441","0.7441","0.7441"
"2598","0.3078","0.3078","0.3078"
"2600","0.7887","0.7887","0.7887"
"2601","0.7887","0.7887","0.7887"
"2603","1.0137","1.0137","1.0137"
"2609","1.0625","1.0625","1.0625"
"2615","0.6213","0.6213","0.6213"
"2617","0.6028","0.6028","0.6028"
"2620","0.9973","0.9973","0.9973"
"2621","0.9973","0.9973","0.9973"
"2622","0.4577","0.4577","0.4577"
"2623","0.4577","0.4577","0.4577"
"2626","1.2739","1.2739","1.2739"
"2630","0.5921","0.5921","0.5921"
"2634","1.5329","1.5329","1.5329"
"2636","1.195","1.195","1.195"
"2640","1.1229","1.1229","1.1229"
"2649","1.1163","1.1163","1.1163"
"2657","0.6664","0.6664","0.6664"
"2658","1.4139","1.4139","1.4139"
"2662","0.4898","0.4898","0.4898"
"2663","0.4898","0.4898","0.4898"
"2665","0.7919","0.7919","0.7919"
"2666","0.7976","0.7976","0.7976"
"2668","1.9956","1.9956","1.9956"
"2670","0.3806","0.3806","0.3806"
"2671","0.3806","0.3806","0.3806"
"2675","0.7781","0.7781","0.7781"
"2677","0.1942","0.1942","0.1942"
"2679","0.2218","0.2218","0.2218"
"2683","1.0419","1.0419","1.0419"
"2684","0.3947","0.3947","0.3947"
"2685","0.3947","0.3947","0.3947"
"2687","2.4863","2.4863","2.4863"
"2689","0.5965","0.5965","0.5965"
"2692","0.9274","0.9274","0.9274"
"2694","0.769","0.769","0.769"
"2700","0.8399","0.8399","0.8399"
"2702","0.3099","0.3099","0.3099"
"2703","0.3099","0.3099","0.3099"
"2705","0.7678","0.7678","0.7678"
"2710","0.6211","0.6211","0.6211"
"2711","0.6211","0.6211","0.6211"
"2715","0.8853","0.8853","0.8853"
"2718","1.2506","1.2506","1.2506"
"2721","1.1664","1.1664","1.1664"
"2723","0.5416","0.5416","0.5416"
"2727","0.5982","0.5982","0.5982"
"2728","0.6953","0.6953","0.6953"
"2730","0.8349","0.8349","0.8349"
"2736","0.4718","0.4718","0.4718"
"2743","0.6072","0.6072","0.6072"
"2745","0.8303","0.8303","0.8303"
"2747","0.9501","0.9501","0.9501"
"2750","0.8504","0.8504","0.8504"
"2753","0.3002","0.3002","0.3002"
"2754","1.8231","1.8231","1.8231"
"2755","1.8231","1.8231","1.8231"
"2759","0.1143","0.1143","0.1143"
"2763","0.3732","0.3732","0.3732"
"2764","0.5263","0.5263","0.5263"
"2766","0.4088","0.4088","0.4088"
"2771","0.23","0.23","0.23"
"2773","0.1673","0.1673","0.1673"
"2775","0.8639","0.8639","0.8639"
"2779","0.9815","0.9815","0.9815"
"2783","1.664","1.664","1.664"
"2786","0.7856","0.7856","0.7856"
"2787","0.7856","0.7856","0.7856"
"2788","0.5663","0.5663","0.5663"
"2789","0.5663","0.5663","0.5663"
"2798","0.4728","0.4728","0.4728"
"2800","1.1077","1.1077","1.1077"
"2801","1.1077","1.1077","1.1077"
"2803","0.2487","0.2487","0.2487"
"2804","0.7225","0.7225","0.7225"
"2807","0.589","0.589","0.589"
"2808","0.4972","0.4972","0.4972"
"2809","0.4972","0.4972","0.4972"
"2811","1.0157","1.0157","1.0157"
"2812","0.4175","0.4175","0.4175"
"2825","1.6798","1.6798","1.6798"
"2828","0.4728","0.4728","0.4728"
"2830","0.2691","0.2691","0.2691"
"2832","0.5832","0.5832","0.5832"
"2833","0.5832","0.5832","0.5832"
"2835","2.1155","2.1155","2.1155"
"2838","0.5105","0.5105","0.5105"
"2845","0.3758","0.3758","0.3758"
"2846","1.4417","1.4417","1.4417"
"2860","0.9597","0.9597","0.9597"
"2862","0.3081","0.3081","0.3081"
"2873","0.2548","0.2548","0.2548"
"2874","0.7597","0.7597","0.7597"
"2875","0.7597","0.7597","0.7597"
"2876","0.457","0.457","0.457"
"2879","1.9938","1.9938","1.9938"
"2881","0.8949","0.8949","0.8949"
"2882","0.4488","0.4488","0.4488"
"2888","0.2853","0.2853","0.2853"
"2890","0.4285","0.4285","0.4285"
"2893","0.8477","0.8477","0.8477"
"2894","1.2204","1.2204","1.2204"
"2904","1.0349","1.0349","1.0349"
"2909","1.0793","1.0793","1.0793"
"2910","1.184","1.184","1.184"
"2911","1.184","1.184","1.184"
"2916","0.7968","0.7968","0.7968"
"2917","0.7968","0.7968","0.7968"
"2918","0.3556","0.3556","0.3556"
"2920","1.5534","1.5534","1.5534"
"2921","1.5534","1.5534","1.5534"
"2922","0.3341","0.3341","0.3341"
"2924","0.2977","0.2977","0.2977"
"2925","0.2977","0.2977","0.2977"
"2926","0.6969","0.6969","0.6969"
"2928","0.5929","0.5929","0.5929"
"2929","0.5929","0.5929","0.5929"
"2932","0.4808","0.4808","0.4808"
"2938","1.3456","1.3456","1.3456"
"2943","0.5594","0.5594","0.5594"
"2945","0.8779","0.8779","0.8779"
"2947","1.2614","1.2614","1.2614"
"2952","0.0788","0.0788","0.0788"
"2955","0.6163","0.6163","0.6163"
"2957","0.4577","0.4577","0.4577"
"2965","1.7716","1.7716","1.7716"
"2966","1.0933","1.0933","1.0933"
"2967","1.0933","1.0933","1.0933"
"2968","0.686","0.686","0.686"
"2970","0.5724","0.5724","0.5724"
"2971","0.5724","0.5724","0.5724"
"2972","0.4178","0.4178","0.4178"
"2975","0.7458","0.7458","0.7458"
"2979","0.34","0.34","0.34"
"2980","1.153","1.153","1.153"
"2982","0.5285","0.5285","0.5285"
"2986","0.8801","0.8801","0.8801"
"2988","0.5415","0.5415","0.5415"
"2990","0.7697","0.7697","0.7697"
"2992","1.0658","1.0658","1.0658"
"2994","0.9769","0.9769","0.9769"
"2996","1.4595","1.4595","1.4595"
"2998","1.301","1.301","1.301"
"3003","1.2321","1.2321","1.2321"
"3005","0.0769","0.0769","0.0769"
"3007","0.835","0.835","0.835"
"3009","0.1527","0.1527","0.1527"
"3010","0.6457","0.6457","0.6457"
"3012","1.0983","1.0983","1.0983"
"3015","0.194","0.194","0.194"
"3017","1.3423","1.3423","1.3423"
"3018","0.2405","0.2405","0.2405"
"3019","0.2405","0.2405","0.2405"
"3020","0.324","0.324","0.324"
"3021","0.324","0.324","0.324"
"3025","0.5841","0.5841","0.5841"
"3026","1.0945","1.0945","1.0945"
"3028","1.5702","1.5702","1.5702"
"3032","0.1658","0.1658","0.1658"
"3036","0.1958","0.1958","0.1958"
"3038","0.351","0.351","0.351"
"3039","0.351","0.351","0.351"
"3040","1.0234","1.0234","1.0234"
"3045","0.5569","0.5569","0.5569"
"3048","0.549","0.549","0.549"
"3049","0.549","0.549","0.549"
"3051","1.0938","1.0938","1.0938"
"3052","0.4035","0.4035","0.4035"
"3054","0.5655","0.5655","0.5655"
"3057","1.0507","1.0507","1.0507"
"3060","0.8911","0.8911","0.8911"
"3061","0.8911","0.8911","0.8911"
"3062","0.4469","0.4469","0.4469"
"3067","0.2762","0.2762","0.2762"
"3070","1.1903","1.1903","1.1903"
"3071","1.1903","1.1903","1.1903"
"3072","0.603","0.603","0.603"
"3083","0.6943","0.6943","0.6943"
"3087","0.1305","0.1305","0.1305"
"3093","0.896","0.896","0.896"
"3095","0.2561","0.2561","0.2561"
"3099","0.4137","0.4137","0.4137"
"3102","0.1311","0.1311","0.1311"
"3105","0.4904","0.4904","0.4904"
"3106","0.346","0.346","0.346"
"3111","1.0102","1.0102","1.0102"
"3113","1.1781","1.1781","1.1781"
"3119","0.8694","0.8694","0.8694"
"3122","0.7484","0.7484","0.7484"
"3142","0.2283","0.2283","0.2283"
"3146","0.9482","0.9482","0.9482"
"3150","1.3528","1.3528","1.3528"
"3155","0.746","0.746","0.746"
"3156","1.3264","1.3264","1.3264"
"3158","1.5553","1.5553","1.5553"
"3162","1.0539","1.0539","1.0539"
"3165","0.7796","0.7796","0.7796"
"3167","1.0953","1.0953","1.0953"
"3168","0.617","0.617","0.617"
"3174","0.1755","0.1755","0.1755"
"3179","1.6566","1.6566","1.6566"
"3182","0.5712","0.5712","0.5712"
"3185","0.9277","0.9277","0.9277"
"3188","1.2842","1.2842","1.2842"
"3190","0.469","0.469","0.469"
"3191","0.469","0.469","0.469"
"3196","0.8904","0.8904","0.8904"
"3197","0.8904","0.8904","0.8904"
"3203","0.6039","0.6039","0.6039"
"3206","0.3005","0.3005","0.3005"
"3207","0.3005","0.3005","0.3005"
"3208","0.8155","0.8155","0.8155"
"3209","0.8155","0.8155","0.8155"
"3210","0.3676","0.3676","0.3676"
"3211","0.3676","0.3676","0.3676"
"3214","1.0429","1.0429","1.0429"
"3218","0.075","0.075","0.075"
"3221","0.1859","0.1859","0.1859"
"3222","1.4556","1.4556","1.4556"
"3224","0.2712","0.2712","0.2712"
"3228","0.4649","0.4649","0.4649"
"3230","0.7494","0.7494","0.7494"
"3231","0.7494","0.7494","0.7494"
"3232","0.6594","0.6594","0.6594"
"3233","0.6594","0.6594","0.6594"
"3239","0.8179","0.8179","0.8179"
"3242","1.0522","1.0522","1.0522"
"3243","1.0522","1.0522","1.0522"
"3245","0.1965","0.1965","0.1965"
"3246","1.0042","1.0042","1.0042"
"3255","1.334","1.334","1.334"
"3257","0.7431","0.7431","0.7431"
"3258","1.5466","1.5466","1.5466"
"3261","0.3212","0.3212","0.3212"
"3262","0.7955","0.7955","0.7955"
"3273","1.1223","1.1223","1.1223"
"3276","0.1752","0.1752","0.1752"
"3282","0.8783","0.8783","0.8783"
"3286","0.823","0.823","0.823"
"3288","0.503","0.503","0.503"
"3297","0.4989","0.4989","0.4989"
"3301","0.9155","0.9155","0.9155"
"3302","1.7615","1.7615","1.7615"
"3303","1.7615","1.7615","1.7615"
"3305","1.054","1.054","1.054"
"3307","0.484","0.484","0.484"
"3309","1.0422","1.0422","1.0422"
"3311","1.1837","1.1837","1.1837"
"3313","0.151","0.151","0.151"
"3314","0.4845","0.4845","0.4845"
"3316","0.5964","0.5964","0.5964"
"3318","0.6152","0.6152","0.6152"
"3319","0.6152","0.6152","0.6152"
"3323","1.0101","1.0101","1.0101"
"3324","0.8583","0.8583","0.8583"
"3325","0.8583","0.8583","0.8583"
"3326","0.381","0.381","0.381"
"3330","0.5858","0.5858","0.5858"
"3333","0.8911","0.8911","0.8911"
"3337","1.0889","1.0889","1.0889"
"3338","0.9695","0.9695","0.9695"
"3339","0.9695","0.9695","0.9695"
"3340","0.4236","0.4236","0.4236"
"3345","1.0885","1.0885","1.0885"
"3348","1.1887","1.1887","1.1887"
"3349","1.1887","1.1887","1.1887"
"3350","0.392","0.392","0.392"
"3353","0.8997","0.8997","0.8997"
"3357","0.8127","0.8127","0.8127"
"3358","1.3171","1.3171","1.3171"
"3365","1.329","1.329","1.329"
"3369","0.7001","0.7001","0.7001"
"3373","0.1507","0.1507","0.1507"
"3380","0.3509","0.3509","0.3509"
"3382","1.2337","1.2337","1.2337"
"3383","1.2337","1.2337","1.2337"
"3394","0.1905","0.1905","0.1905"
"3396","0.1141","0.1141","0.1141"
"3399","1.0056","1.0056","1.0056"
"3401","1.4447","1.4447","1.4447"
"3404","0.9122","0.9122","0.9122"
"3406","0.3732","0.3732","0.3732"
"3412","0.8804","0.8804","0.8804"
"3416","0.2093","0.2093","0.2093"
"3417","0.2093","0.2093","0.2093"
"3421","0.8249","0.8249","0.8249"
"3422","0.7296","0.7296","0.7296"
"3423","0.7296","0.7296","0.7296"
"3424","0.4291","0.4291","0.4291"
"3425","0.4291","0.4291","0.4291"
"3427","0.7137","0.7137","0.7137"
"3428","1.2425","1.2425","1.2425"
"3430","0.2252","0.2252","0.2252"
"3431","0.2252","0.2252","0.2252"
"3433","1.4873","1.4873","1.4873"
"3434","0.2438","0.2438","0.2438"
"3436","1.2356","1.2356","1.2356"
"3440","0.3778","0.3778","0.3778"
"3441","0.3778","0.3778","0.3778"
"3444","1.5652","1.5652","1.5652"
"3449","1.0497","1.0497","1.0497"
"3451","0.6763","0.6763","0.6763"
"3459","0.5059","0.5059","0.5059"
"3460","1.2897","1.2897","1.2897"
"3463","0.1718","0.1718","0.1718"
"3465","0.6506","0.6506","0.6506"
"3466","0.7362","0.7362","0.7362"
"3469","0.8084","0.8084","0.8084"
"3470","1.3775","1.3775","1.3775"
"3472","0.4669","0.4669","0.4669"
"3476","1.7315","1.7315","1.7315"
"3478","0.2203","0.2203","0.2203"
"3481","0.5883","0.5883","0.5883"
"3485","0.8265","0.8265","0.8265"
"3486","0.8872","0.8872","0.8872"
"3487","0.8872","0.8872","0.8872"
"3492","1.0017","1.0017","1.0017"
"3495","1.3419","1.3419","1.3419"
"3497","0.2913","0.2913","0.2913"
"3500","1.3274","1.3274","1.3274"
"3501","1.3274","1.3274","1.3274"
"3502","0.2328","0.2328","0.2328"
"3504","1.3181","1.3181","1.3181"
"3510","0.6896","0.6896","0.6896"
"3514","0.5499","0.5499","0.5499"
"3515","0.5499","0.5499","0.5499"
"3519","0.7351","0.7351","0.7351"
"3520","0.3502","0.3502","0.3502"
"3523","0.8065","0.8065","0.8065"
"3525","1.0055","1.0055","1.0055"
"3532","2.07","2.07","2.07"
"3533","2.07","2.07","2.07"
"3535","1.1288","1.1288","1.1288"
"3541","0.1081","0.1081","0.1081"
"3546","0.6564","0.6564","0.6564"
"3550","0.8672","0.8672","0.8672"
"3552","1.9316","1.9316","1.9316"
"3555","1.1498","1.1498","1.1498"
"3557","1.38","1.38","1.38"
"3558","1.0495","1.0495","1.0495"
"3559","1.0495","1.0495","1.0495"
"3560","0.5761","0.5761","0.5761"
"3561","0.5761","0.5761","0.5761"
"3562","1.306","1.306","1.306"
"3563","1.306","1.306","1.306"
"3566","0.1785","0.1785","0.1785"
"3568","0.7137","0.7137","0.7137"
"3573","1.0828","1.0828","1.0828"
"3575","0.6186","0.6186","0.6186"
"3577","0.604","0.604","0.604"
"3578","1.104","1.104","1.104"
"3581","0.7948","0.7948","0.7948"
"3586","0.6225","0.6225","0.6225"
"3589","1.3663","1.3663","1.3663"
"3590","1.3421","1.3421","1.3421"
"3596","0.4599","0.4599","0.4599"
"3598","0.9775","0.9775","0.9775"
"3599","0.9775","0.9775","0.9775"
"3600","0.854","0.854","0.854"
"3602","0.8119","0.8119","0.8119"
"3603","0.8119","0.8119","0.8119"
"3605","0.7674","0.7674","0.7674"
"3607","1.2924","1.2924","1.2924"
"3608","0.3122","0.3122","0.3122"
"3612","2.1566","2.1566","2.1566"
"3614","0.1292","0.1292","0.1292"
"3618","1.2304","1.2304","1.2304"
"3622","0.3817","0.3817","0.3817"
"3624","0.5167","0.5167","0.5167"
"3632","0.9072","0.9072","0.9072"
"3634","0.3448","0.3448","0.3448"
"3635","0.3448","0.3448","0.3448"
"3636","0.1994","0.1994","0.1994"
"3638","0.818","0.818","0.818"
"3639","0.818","0.818","0.818"
"3643","0.7744","0.7744","0.7744"
"3645","0.405","0.405","0.405"
"3647","1.3189","1.3189","1.3189"
"3649","0.924","0.924","0.924"
"3652","0.7862","0.7862","0.7862"
"3654","0.975","0.975","0.975"
"3658","0.4252","0.4252","0.4252"
"3664","0.2249","0.2249","0.2249"
"3665","0.2249","0.2249","0.2249"
"3666","0.4745","0.4745","0.4745"
"3669","0.8721","0.8721","0.8721"
"3676","1.6344","1.6344","1.6344"
"3677","1.6344","1.6344","1.6344"
"3678","1.0712","1.0712","1.0712"
"3680","0.234","0.234","0.234"
"3682","0.4634","0.4634","0.4634"
"3683","0.4634","0.4634","0.4634"
"3687","0.3478","0.3478","0.3478"
"3688","0.1683","0.1683","0.1683"
"3689","0.1683","0.1683","0.1683"
"3692","0.2475","0.2475","0.2475"
"3693","0.2475","0.2475","0.2475"
"3695","0.5402","0.5402","0.5402"
"3706","0.3297","0.3297","0.3297"
"3707","0.3297","0.3297","0.3297"
"3708","0.576","0.576","0.576"
"3712","0.5748","0.5748","0.5748"
"3713","0.5748","0.5748","0.5748"
"3715","0.8459","0.8459","0.8459"
"3718","0.4517","0.4517","0.4517"
"3720","0.7076","0.7076","0.7076"
"3721","0.7076","0.7076","0.7076"
"3723","1.1387","1.1387","1.1387"
"3724","1.3333","1.3333","1.3333"
"3733","1.3801","1.3801","1.3801"
"3734","1.2992","1.2992","1.2992"
"3736","0.879","0.879","0.879"
"3737","0.879","0.879","0.879"
"3739","0.649","0.649","0.649"
"3746","0.1881","0.1881","0.1881"
"3748","0.8813","0.8813","0.8813"
"3753","0.3404","0.3404","0.3404"
"3756","1.4433","1.4433","1.4433"
"3766","0.1983","0.1983","0.1983"
"3770","0.2816","0.2816","0.2816"
"3773","1.0147","1.0147","1.0147"
"3780","0.4124","0.4124","0.4124"
"3782","0.3285","0.3285","0.3285"
"3783","0.3285","0.3285","0.3285"
"3787","0.2227","0.2227","0.2227"
"3790","1.0302","1.0302","1.0302"
"3791","1.0302","1.0302","1.0302"
"3794","1.0374","1.0374","1.0374"
"3801","0.6746","0.6746","0.6746"
"3803","1.0223","1.0223","1.0223"
"3809","0.4083","0.4083","0.4083"
"3810","1.7547","1.7547","1.7547"
"3817","0.852","0.852","0.852"
"3821","0.516","0.516","0.516"
"3823","0.5679","0.5679","0.5679"
"3824","1.4106","1.4106","1.4106"
"3829","0.7639","0.7639","0.7639"
"3832","0.8029","0.8029","0.8029"
"3837","0.9322","0.9322","0.9322"
"3841","0.4825","0.4825","0.4825"
"3842","0.5995","0.5995","0.5995"
"3846","0.4191","0.4191","0.4191"
"3847","0.4191","0.4191","0.4191"
"3850","0.8163","0.8163","0.8163"
"3856","0.5755","0.5755","0.5755"
"3860","0.577","0.577","0.577"
"3866","0.5722","0.5722","0.5722"
"3867","0.5722","0.5722","0.5722"
"3868","0.4277","0.4277","0.4277"
"3871","0.337","0.337","0.337"
"3872","0.4213","0.4213","0.4213"
"3874","0.5248","0.5248","0.5248"
"3877","0.3251","0.3251","0.3251"
"3887","0.2979","0.2979","0.2979"
"3888","1.732","1.732","1.732"
"3890","0.1792","0.1792","0.1792"
"3891","0.1792","0.1792","0.1792"
"3892","0.9855","0.9855","0.9855"
"3896","0.474","0.474","0.474"
"3904","0.1038","0.1038","0.1038"
"3906","1.4143","1.4143","1.4143"
"3909","1.64","1.64","1.64"
"3911","0.1321","0.1321","0.1321"
"3912","0.7158","0.7158","0.7158"
"3915","0.7158","0.7158","0.7158"
"3916","0.4036","0.4036","0.4036"
"3919","0.4835","0.4835","0.4835"
"3920","0.4691","0.4691","0.4691"
"3921","0.4691","0.4691","0.4691"
"3924","0.5426","0.5426","0.5426"
"3927","0.3429","0.3429","0.3429"
"3928","0.2842","0.2842","0.2842"
"3934","0.4265","0.4265","0.4265"
"3936","0.4429","0.4429","0.4429"
"3941","0.759","0.759","0.759"
"3942","0.8615","0.8615","0.8615"
"3947","0.3312","0.3312","0.3312"
"3950","0.2218","0.2218","0.2218"
"3951","0.2218","0.2218","0.2218"
"3952","2.1462","2.1462","2.1462"
"3955","2.4573","2.4573","2.4573"
"3959","1.0332","1.0332","1.0332"
"3960","0.8891","0.8891","0.8891"
"3962","0.8683","0.8683","0.8683"
"3964","1.9601","1.9601","1.9601"
"3968","2.044","2.044","2.044"
"3973","0.8288","0.8288","0.8288"
"3975","1.0666","1.0666","1.0666"
