"Step","breezy-bee-11 - train/loss","breezy-bee-11 - train/loss__MIN","breezy-bee-11 - train/loss__MAX"
"22753","0.4895","0.4895","0.4895"
"22757","0.5215","0.5215","0.5215"
"22766","0.3425","0.3425","0.3425"
"22775","1.1559","1.1559","1.1559"
"22779","0.4254","0.4254","0.4254"
"22782","0.8053","0.8053","0.8053"
"22784","0.1471","0.1471","0.1471"
"22786","0.1335","0.1335","0.1335"
"22787","0.1335","0.1335","0.1335"
"22790","0.5067","0.5067","0.5067"
"22798","0.2106","0.2106","0.2106"
"22801","0.8792","0.8792","0.8792"
"22802","0.1764","0.1764","0.1764"
"22807","0.4439","0.4439","0.4439"
"22808","0.222","0.222","0.222"
"22814","1.0022","1.0022","1.0022"
"22816","0.233","0.233","0.233"
"22817","0.233","0.233","0.233"
"22818","1.0435","1.0435","1.0435"
"22825","0.4426","0.4426","0.4426"
"22841","0.3092","0.3092","0.3092"
"22843","0.097","0.097","0.097"
"22855","0.9237","0.9237","0.9237"
"22856","0.0303","0.0303","0.0303"
"22868","1.2745","1.2745","1.2745"
"22869","1.2745","1.2745","1.2745"
"22872","0.8444","0.8444","0.8444"
"22878","0.3093","0.3093","0.3093"
"22885","0.5042","0.5042","0.5042"
"22887","0.7891","0.7891","0.7891"
"22888","0.0659","0.0659","0.0659"
"22889","0.0659","0.0659","0.0659"
"22891","0.0469","0.0469","0.0469"
"22892","0.5172","0.5172","0.5172"
"22896","0.2744","0.2744","0.2744"
"22897","0.2744","0.2744","0.2744"
"22898","1.4195","1.4195","1.4195"
"22907","0.3515","0.3515","0.3515"
"22909","0.7639","0.7639","0.7639"
"22917","0.542","0.542","0.542"
"22921","0.9432","0.9432","0.9432"
"22928","1.2722","1.2722","1.2722"
"22933","0.2788","0.2788","0.2788"
"22945","0.2703","0.2703","0.2703"
"22946","1.368","1.368","1.368"
"22950","1.1236","1.1236","1.1236"
"22953","0.0973","0.0973","0.0973"
"22956","0.8179","0.8179","0.8179"
"22957","0.8179","0.8179","0.8179"
"22959","1.117","1.117","1.117"
"22960","0.2918","0.2918","0.2918"
"22964","0.8517","0.8517","0.8517"
"22976","1.8869","1.8869","1.8869"
"22978","0.2238","0.2238","0.2238"
"22982","1.972","1.972","1.972"
"22986","0.2509","0.2509","0.2509"
"22988","0.8338","0.8338","0.8338"
"22990","0.3107","0.3107","0.3107"
"22991","0.3107","0.3107","0.3107"
"22992","0.7291","0.7291","0.7291"
"22997","0.9216","0.9216","0.9216"
"22998","0.2551","0.2551","0.2551"
"23008","1.4176","1.4176","1.4176"
"23011","0.6091","0.6091","0.6091"
"23018","1.6226","1.6226","1.6226"
"23024","0.1736","0.1736","0.1736"
"23026","1.1496","1.1496","1.1496"
"23036","0.3634","0.3634","0.3634"
"23042","0.656","0.656","0.656"
"23046","0.3506","0.3506","0.3506"
"23051","1.2704","1.2704","1.2704"
"23054","0.8161","0.8161","0.8161"
"23058","0.2921","0.2921","0.2921"
"23066","0.6567","0.6567","0.6567"
"23067","0.6567","0.6567","0.6567"
"23068","0.352","0.352","0.352"
"23069","0.352","0.352","0.352"
"23071","1.3948","1.3948","1.3948"
"23077","1.2059","1.2059","1.2059"
"23087","0.1496","0.1496","0.1496"
"23097","1.2146","1.2146","1.2146"
"23103","0.0768","0.0768","0.0768"
"23108","0.4674","0.4674","0.4674"
"23110","0.9636","0.9636","0.9636"
"23115","0.6619","0.6619","0.6619"
"23122","0.544","0.544","0.544"
"23124","0.9219","0.9219","0.9219"
"23128","1.3074","1.3074","1.3074"
"23130","1.6134","1.6134","1.6134"
"23131","1.6134","1.6134","1.6134"
"23132","0.1455","0.1455","0.1455"
"23133","0.1455","0.1455","0.1455"
"23138","1.1728","1.1728","1.1728"
"23141","0.5442","0.5442","0.5442"
"23153","0.0461","0.0461","0.0461"
"23154","0.798","0.798","0.798"
"23158","1.3125","1.3125","1.3125"
"23159","1.3125","1.3125","1.3125"
"23161","1.4825","1.4825","1.4825"
"23163","0.0694","0.0694","0.0694"
"23166","0.1906","0.1906","0.1906"
"23171","0.1226","0.1226","0.1226"
"23176","1.0629","1.0629","1.0629"
"23187","1.0311","1.0311","1.0311"
"23193","1.3249","1.3249","1.3249"
"23197","0.6593","0.6593","0.6593"
"23201","1.0002","1.0002","1.0002"
"23204","0.7669","0.7669","0.7669"
"23205","0.7669","0.7669","0.7669"
"23212","0.3649","0.3649","0.3649"
"23214","0.6858","0.6858","0.6858"
"23224","0.1229","0.1229","0.1229"
"23233","0.6243","0.6243","0.6243"
"23240","0.7804","0.7804","0.7804"
"23250","0.308","0.308","0.308"
"23253","0.665","0.665","0.665"
"23270","0.3558","0.3558","0.3558"
"23273","0.261","0.261","0.261"
"23276","0.3103","0.3103","0.3103"
"23288","0.731","0.731","0.731"
"23289","0.731","0.731","0.731"
"23291","1.6077","1.6077","1.6077"
"23295","2.318","2.318","2.318"
"23298","1.0552","1.0552","1.0552"
"23303","1.0756","1.0756","1.0756"
"23308","0.2361","0.2361","0.2361"
"23318","0.4218","0.4218","0.4218"
"23319","0.4218","0.4218","0.4218"
"23320","2.0497","2.0497","2.0497"
"23323","0.5326","0.5326","0.5326"
"23328","0.8907","0.8907","0.8907"
"23331","0.2487","0.2487","0.2487"
"23332","0.2025","0.2025","0.2025"
"23335","0.4101","0.4101","0.4101"
"23346","0.8137","0.8137","0.8137"
"23355","0.0407","0.0407","0.0407"
"23356","0.9163","0.9163","0.9163"
"23358","0.4196","0.4196","0.4196"
"23362","1.8271","1.8271","1.8271"
"23363","1.8271","1.8271","1.8271"
"23364","0.1786","0.1786","0.1786"
"23366","2.5504","2.5504","2.5504"
"23376","0.201","0.201","0.201"
"23383","0.6125","0.6125","0.6125"
"23391","1.1868","1.1868","1.1868"
"23393","1.0929","1.0929","1.0929"
"23395","0.5128","0.5128","0.5128"
"23405","0.6795","0.6795","0.6795"
"23407","1.3231","1.3231","1.3231"
"23408","0.1185","0.1185","0.1185"
"23411","0.1784","0.1784","0.1784"
"23417","0.0885","0.0885","0.0885"
"23418","0.4169","0.4169","0.4169"
"23419","0.4169","0.4169","0.4169"
"23425","0.5393","0.5393","0.5393"
"23426","0.7666","0.7666","0.7666"
"23427","0.7666","0.7666","0.7666"
"23429","0.8759","0.8759","0.8759"
"23430","1.5222","1.5222","1.5222"
"23431","1.5222","1.5222","1.5222"
"23438","0.5174","0.5174","0.5174"
"23440","0.3927","0.3927","0.3927"
"23453","1.1522","1.1522","1.1522"
"23454","1.0045","1.0045","1.0045"
"23459","0.9478","0.9478","0.9478"
"23462","0.1422","0.1422","0.1422"
"23463","0.1422","0.1422","0.1422"
"23467","0.2375","0.2375","0.2375"
"23468","0.3218","0.3218","0.3218"
"23470","0.2997","0.2997","0.2997"
"23472","1.6382","1.6382","1.6382"
"23474","0.5922","0.5922","0.5922"
"23476","0.5202","0.5202","0.5202"
"23479","0.6067","0.6067","0.6067"
"23481","0.1115","0.1115","0.1115"
"23486","0.976","0.976","0.976"
"23487","0.976","0.976","0.976"
"23488","0.6425","0.6425","0.6425"
"23490","1.0018","1.0018","1.0018"
"23492","0.4774","0.4774","0.4774"
"23498","0.2976","0.2976","0.2976"
"23501","1.3695","1.3695","1.3695"
"23505","1.358","1.358","1.358"
"23507","0.2367","0.2367","0.2367"
"23509","1.4776","1.4776","1.4776"
"23511","0.1068","0.1068","0.1068"
"23518","0.3144","0.3144","0.3144"
"23520","0.3315","0.3315","0.3315"
"23521","0.3315","0.3315","0.3315"
"23524","0.2626","0.2626","0.2626"
"23527","0.8749","0.8749","0.8749"
"23528","0.1739","0.1739","0.1739"
"23536","0.8746","0.8746","0.8746"
"23537","0.8746","0.8746","0.8746"
"23540","0.1566","0.1566","0.1566"
"23543","0.1871","0.1871","0.1871"
"23551","0.3688","0.3688","0.3688"
"23554","1.1007","1.1007","1.1007"
"23558","0.7241","0.7241","0.7241"
"23565","0.2692","0.2692","0.2692"
"23571","1.1792","1.1792","1.1792"
"23573","0.8463","0.8463","0.8463"
"23575","2.1063","2.1063","2.1063"
"23576","0.3766","0.3766","0.3766"
"23581","0.1463","0.1463","0.1463"
"23586","0.5975","0.5975","0.5975"
"23594","1.2523","1.2523","1.2523"
"23596","0.5702","0.5702","0.5702"
"23602","0.026","0.026","0.026"
"23603","0.026","0.026","0.026"
"23615","0.5533","0.5533","0.5533"
"23621","0.1884","0.1884","0.1884"
"23623","0.7397","0.7397","0.7397"
"23625","0.0532","0.0532","0.0532"
"23627","1.0142","1.0142","1.0142"
"23628","1.2878","1.2878","1.2878"
"23629","1.2878","1.2878","1.2878"
"23630","0.5077","0.5077","0.5077"
"23635","0.6655","0.6655","0.6655"
"23638","0.8575","0.8575","0.8575"
"23639","0.8575","0.8575","0.8575"
"23640","0.4998","0.4998","0.4998"
"23644","1.1706","1.1706","1.1706"
"23649","1.3519","1.3519","1.3519"
"23654","0.1497","0.1497","0.1497"
"23655","0.1497","0.1497","0.1497"
"23658","1.3249","1.3249","1.3249"
"23659","1.3249","1.3249","1.3249"
"23665","0.1573","0.1573","0.1573"
"23667","1.0448","1.0448","1.0448"
"23668","0.4731","0.4731","0.4731"
"23669","0.4731","0.4731","0.4731"
"23670","0.9737","0.9737","0.9737"
"23671","0.9737","0.9737","0.9737"
"23673","0.2052","0.2052","0.2052"
"23681","0.4552","0.4552","0.4552"
"23686","0.3906","0.3906","0.3906"
"23691","0.9154","0.9154","0.9154"
"23695","1.1683","1.1683","1.1683"
"23698","0.8647","0.8647","0.8647"
"23701","0.5442","0.5442","0.5442"
"23703","1.0113","1.0113","1.0113"
"23717","0.1269","0.1269","0.1269"
"23721","0.6565","0.6565","0.6565"
"23724","0.7776","0.7776","0.7776"
"23727","0.4586","0.4586","0.4586"
"23729","1.1686","1.1686","1.1686"
"23734","0.7266","0.7266","0.7266"
"23751","0.2351","0.2351","0.2351"
"23756","0.5477","0.5477","0.5477"
"23760","1.453","1.453","1.453"
"23762","0.5353","0.5353","0.5353"
"23764","0.0363","0.0363","0.0363"
"23768","0.0941","0.0941","0.0941"
"23776","0.1778","0.1778","0.1778"
"23777","0.1778","0.1778","0.1778"
"23779","0.5725","0.5725","0.5725"
"23782","0.3799","0.3799","0.3799"
"23783","0.3799","0.3799","0.3799"
"23787","0.9077","0.9077","0.9077"
"23803","1.3268","1.3268","1.3268"
"23809","0.7806","0.7806","0.7806"
"23812","0.5053","0.5053","0.5053"
"23814","0.7519","0.7519","0.7519"
"23817","0.4296","0.4296","0.4296"
"23824","1.1206","1.1206","1.1206"
"23833","1.1644","1.1644","1.1644"
"23834","0.447","0.447","0.447"
"23837","0.2745","0.2745","0.2745"
"23838","1.1765","1.1765","1.1765"
"23841","0.2268","0.2268","0.2268"
"23844","0.7774","0.7774","0.7774"
"23848","0.8247","0.8247","0.8247"
"23851","1.067","1.067","1.067"
"23853","0.4476","0.4476","0.4476"
"23866","0.6372","0.6372","0.6372"
"23867","0.6372","0.6372","0.6372"
"23868","0.7917","0.7917","0.7917"
"23873","1.6627","1.6627","1.6627"
"23876","0.9348","0.9348","0.9348"
"23877","0.9348","0.9348","0.9348"
"23886","0.4269","0.4269","0.4269"
"23891","0.5441","0.5441","0.5441"
"23894","0.5897","0.5897","0.5897"
"23897","1.2039","1.2039","1.2039"
"23909","0.0686","0.0686","0.0686"
"23910","0.1305","0.1305","0.1305"
"23911","0.1305","0.1305","0.1305"
"23917","1.101","1.101","1.101"
"23920","0.5225","0.5225","0.5225"
"23922","0.6432","0.6432","0.6432"
"23923","0.6432","0.6432","0.6432"
"23925","0.3853","0.3853","0.3853"
"23930","0.8526","0.8526","0.8526"
"23931","0.8526","0.8526","0.8526"
"23933","0.8623","0.8623","0.8623"
"23938","0.5199","0.5199","0.5199"
"23941","1.0779","1.0779","1.0779"
"23956","0.1495","0.1495","0.1495"
"23957","0.1495","0.1495","0.1495"
"23958","0.611","0.611","0.611"
"23965","0.1922","0.1922","0.1922"
"23967","0.8692","0.8692","0.8692"
"23968","0.0407","0.0407","0.0407"
"23971","0.5174","0.5174","0.5174"
"23978","0.3262","0.3262","0.3262"
"23980","0.1225","0.1225","0.1225"
"23981","0.1225","0.1225","0.1225"
"23982","0.4263","0.4263","0.4263"
"23984","0.1485","0.1485","0.1485"
"23986","0.4041","0.4041","0.4041"
"23989","1.2086","1.2086","1.2086"
"23991","0.2362","0.2362","0.2362"
"23995","0.7693","0.7693","0.7693"
"24010","1.203","1.203","1.203"
"24016","0.4665","0.4665","0.4665"
"24021","0.1983","0.1983","0.1983"
"24022","1.1818","1.1818","1.1818"
"24023","1.1818","1.1818","1.1818"
"24027","0.3838","0.3838","0.3838"
"24029","0.7803","0.7803","0.7803"
"24031","1.6618","1.6618","1.6618"
"24033","0.4392","0.4392","0.4392"
"24034","0.282","0.282","0.282"
"24038","0.355","0.355","0.355"
"24050","1.9652","1.9652","1.9652"
"24051","1.9652","1.9652","1.9652"
"24053","1.1532","1.1532","1.1532"
"24055","0.1172","0.1172","0.1172"
"24067","0.2758","0.2758","0.2758"
"24073","1.0158","1.0158","1.0158"
"24074","1.6915","1.6915","1.6915"
"24079","0.0765","0.0765","0.0765"
"24086","0.1957","0.1957","0.1957"
"24087","0.1957","0.1957","0.1957"
"24095","0.3504","0.3504","0.3504"
"24099","1.0439","1.0439","1.0439"
"24107","0.9681","0.9681","0.9681"
"24115","0.3011","0.3011","0.3011"
"24117","0.784","0.784","0.784"
"24119","1.3028","1.3028","1.3028"
"24126","0.575","0.575","0.575"
"24135","0.4852","0.4852","0.4852"
"24137","0.7493","0.7493","0.7493"
"24146","0.955","0.955","0.955"
"24148","0.5977","0.5977","0.5977"
"24153","1.1613","1.1613","1.1613"
"24156","1.3501","1.3501","1.3501"
"24161","0.6041","0.6041","0.6041"
"24175","0.8361","0.8361","0.8361"
"24178","0.1593","0.1593","0.1593"
"24186","0.576","0.576","0.576"
"24187","0.576","0.576","0.576"
"24198","0.6571","0.6571","0.6571"
"24201","1.1739","1.1739","1.1739"
"24205","0.1357","0.1357","0.1357"
"24206","0.7172","0.7172","0.7172"
"24209","1.0776","1.0776","1.0776"
"24212","0.3515","0.3515","0.3515"
"24218","0.0686","0.0686","0.0686"
"24221","0.6626","0.6626","0.6626"
"24225","0.1602","0.1602","0.1602"
"24229","0.404","0.404","0.404"
"24231","0.5673","0.5673","0.5673"
"24232","0.2011","0.2011","0.2011"
"24237","0.366","0.366","0.366"
"24252","0.4821","0.4821","0.4821"
"24254","0.5793","0.5793","0.5793"
"24262","0.8008","0.8008","0.8008"
"24266","1.0989","1.0989","1.0989"
"24271","0.4171","0.4171","0.4171"
"24287","0.8143","0.8143","0.8143"
"24288","0.1296","0.1296","0.1296"
"24293","0.6543","0.6543","0.6543"
"24294","0.8367","0.8367","0.8367"
"24298","0.7883","0.7883","0.7883"
"24300","0.9567","0.9567","0.9567"
"24301","0.9567","0.9567","0.9567"
"24304","1.5663","1.5663","1.5663"
"24305","1.5663","1.5663","1.5663"
"24307","1.6573","1.6573","1.6573"
"24308","0.3829","0.3829","0.3829"
"24311","1.1245","1.1245","1.1245"
"24314","1.6908","1.6908","1.6908"
"24331","0.205","0.205","0.205"
"24339","0.7153","0.7153","0.7153"
"24342","0.5107","0.5107","0.5107"
"24345","0.1981","0.1981","0.1981"
"24348","0.4391","0.4391","0.4391"
"24360","0.8774","0.8774","0.8774"
"24361","0.8774","0.8774","0.8774"
"24375","0.7944","0.7944","0.7944"
"24376","1.3165","1.3165","1.3165"
"24377","1.3165","1.3165","1.3165"
"24378","0.4738","0.4738","0.4738"
"24381","0.1735","0.1735","0.1735"
"24390","0.363","0.363","0.363"
"24394","0.3122","0.3122","0.3122"
"24396","1.0706","1.0706","1.0706"
"24397","1.0706","1.0706","1.0706"
"24407","0.1445","0.1445","0.1445"
"24408","0.4786","0.4786","0.4786"
"24412","1.234","1.234","1.234"
"24419","0.8503","0.8503","0.8503"
"24420","0.4001","0.4001","0.4001"
"24422","0.7862","0.7862","0.7862"
"24423","0.7862","0.7862","0.7862"
"24425","0.0298","0.0298","0.0298"
"24426","0.8001","0.8001","0.8001"
"24430","1.2394","1.2394","1.2394"
"24434","1.1833","1.1833","1.1833"
"24437","0.4881","0.4881","0.4881"
"24439","1.5342","1.5342","1.5342"
"24447","0.5812","0.5812","0.5812"
"24451","0.1645","0.1645","0.1645"
"24461","0.098","0.098","0.098"
"24462","0.4717","0.4717","0.4717"
"24466","1.5821","1.5821","1.5821"
"24474","0.3943","0.3943","0.3943"
"24481","1.7205","1.7205","1.7205"
"24482","0.9922","0.9922","0.9922"
"24483","0.9922","0.9922","0.9922"
"24484","0.1165","0.1165","0.1165"
"24487","1.0021","1.0021","1.0021"
"24488","0.7164","0.7164","0.7164"
"24490","0.4282","0.4282","0.4282"
"24493","0.9119","0.9119","0.9119"
"24501","0.7372","0.7372","0.7372"
"24503","0.2129","0.2129","0.2129"
"24506","0.3898","0.3898","0.3898"
"24508","0.9748","0.9748","0.9748"
"24509","0.9748","0.9748","0.9748"
"24512","1.1227","1.1227","1.1227"
"24517","0.2275","0.2275","0.2275"
"24519","0.8331","0.8331","0.8331"
"24522","0.5343","0.5343","0.5343"
"24526","0.5252","0.5252","0.5252"
"24530","0.1235","0.1235","0.1235"
"24532","2.4633","2.4633","2.4633"
"24533","2.4633","2.4633","2.4633"
"24539","0.3986","0.3986","0.3986"
"24545","0.3015","0.3015","0.3015"
"24546","0.4534","0.4534","0.4534"
"24549","0.1109","0.1109","0.1109"
"24552","1.1026","1.1026","1.1026"
"24559","0.8373","0.8373","0.8373"
"24563","0.6138","0.6138","0.6138"
"24567","0.0012","0.0012","0.0012"
"24569","0.7796","0.7796","0.7796"
"24576","0.1339","0.1339","0.1339"
"24577","0.1339","0.1339","0.1339"
"24578","0.4165","0.4165","0.4165"
"24580","0.3372","0.3372","0.3372"
"24583","0.2208","0.2208","0.2208"
"24586","1.7659","1.7659","1.7659"
"24588","0.5267","0.5267","0.5267"
"24592","1.2822","1.2822","1.2822"
"24604","1.2148","1.2148","1.2148"
"24606","0.1943","0.1943","0.1943"
"24607","0.1943","0.1943","0.1943"
"24612","0.3853","0.3853","0.3853"
"24619","1.8151","1.8151","1.8151"
"24625","0.6829","0.6829","0.6829"
"24627","1.0644","1.0644","1.0644"
"24634","0.4525","0.4525","0.4525"
"24635","0.4525","0.4525","0.4525"
"24640","0.4843","0.4843","0.4843"
"24652","1.0352","1.0352","1.0352"
"24654","1.1389","1.1389","1.1389"
"24655","1.1389","1.1389","1.1389"
"24661","0.4172","0.4172","0.4172"
"24662","0.1833","0.1833","0.1833"
"24663","0.1833","0.1833","0.1833"
"24665","0.1008","0.1008","0.1008"
"24669","0.4792","0.4792","0.4792"
"24670","1.5996","1.5996","1.5996"
"24674","1.3477","1.3477","1.3477"
"24675","1.3477","1.3477","1.3477"
"24677","1.5868","1.5868","1.5868"
"24679","0.2516","0.2516","0.2516"
"24680","1.0907","1.0907","1.0907"
"24684","0.4507","0.4507","0.4507"
"24691","0.0989","0.0989","0.0989"
"24705","0.6882","0.6882","0.6882"
"24710","0.3313","0.3313","0.3313"
"24713","0.0327","0.0327","0.0327"
"24714","0.2873","0.2873","0.2873"
"24717","0.2257","0.2257","0.2257"
"24720","0.4316","0.4316","0.4316"
"24725","0.7566","0.7566","0.7566"
"24728","0.7527","0.7527","0.7527"
"24730","2.3062","2.3062","2.3062"
"24735","0.4709","0.4709","0.4709"
"24740","0.331","0.331","0.331"
"24752","0.1908","0.1908","0.1908"
"24753","0.1908","0.1908","0.1908"
"24754","0.085","0.085","0.085"
"24759","0.9607","0.9607","0.9607"
"24762","0.1177","0.1177","0.1177"
"24765","0.3897","0.3897","0.3897"
"24767","0.9828","0.9828","0.9828"
"24769","0.1526","0.1526","0.1526"
"24775","0.5318","0.5318","0.5318"
"24776","0.6652","0.6652","0.6652"
"24779","0.6635","0.6635","0.6635"
"24780","1.1749","1.1749","1.1749"
"24782","0.8804","0.8804","0.8804"
"24785","0.539","0.539","0.539"
"24787","1.0481","1.0481","1.0481"
"24788","1.1658","1.1658","1.1658"
"24794","1.3409","1.3409","1.3409"
"24795","1.3409","1.3409","1.3409"
"24800","0.9072","0.9072","0.9072"
"24802","0.7309","0.7309","0.7309"
"24805","1.5339","1.5339","1.5339"
"24806","1.4259","1.4259","1.4259"
"24809","0.5462","0.5462","0.5462"
"24814","0.9827","0.9827","0.9827"
"24816","1.0176","1.0176","1.0176"
"24818","0.1099","0.1099","0.1099"
"24828","0.7884","0.7884","0.7884"
"24829","0.7884","0.7884","0.7884"
"24832","1.2123","1.2123","1.2123"
"24834","1.0986","1.0986","1.0986"
"24837","0.8703","0.8703","0.8703"
"24844","0.4772","0.4772","0.4772"
"24845","0.4772","0.4772","0.4772"
"24846","0.1519","0.1519","0.1519"
"24848","0.316","0.316","0.316"
"24851","1.3671","1.3671","1.3671"
"24854","0.2241","0.2241","0.2241"
"24861","0.7992","0.7992","0.7992"
"24863","0.2668","0.2668","0.2668"
"24870","0.1952","0.1952","0.1952"
"24874","0.7622","0.7622","0.7622"
"24875","0.7622","0.7622","0.7622"
"24885","0.3362","0.3362","0.3362"
"24888","1.7628","1.7628","1.7628"
"24889","1.7628","1.7628","1.7628"
"24897","0.3218","0.3218","0.3218"
"24902","0.3208","0.3208","0.3208"
"24906","1.1753","1.1753","1.1753"
"24907","1.1753","1.1753","1.1753"
"24908","0.4861","0.4861","0.4861"
"24912","1.042","1.042","1.042"
"24914","0.3979","0.3979","0.3979"
"24919","1.0674","1.0674","1.0674"
"24924","0.4992","0.4992","0.4992"
"24928","0.8376","0.8376","0.8376"
"24932","1.1009","1.1009","1.1009"
"24936","0.8769","0.8769","0.8769"
"24939","1.3033","1.3033","1.3033"
"24941","0.0817","0.0817","0.0817"
"24944","0.4434","0.4434","0.4434"
"24945","0.4434","0.4434","0.4434"
"24949","0.1874","0.1874","0.1874"
"24950","0.5051","0.5051","0.5051"
"24957","0.133","0.133","0.133"
"24973","0.3759","0.3759","0.3759"
"24974","0.3827","0.3827","0.3827"
"24977","1.1675","1.1675","1.1675"
"24980","0.2213","0.2213","0.2213"
"24983","1.1182","1.1182","1.1182"
"24989","0.2805","0.2805","0.2805"
"24997","0.0953","0.0953","0.0953"
"24999","0.7444","0.7444","0.7444"
"25000","0.0699","0.0699","0.0699"
"25004","1.2723","1.2723","1.2723"
"25006","0.8739","0.8739","0.8739"
"25007","0.8739","0.8739","0.8739"
"25008","0.7084","0.7084","0.7084"
"25009","0.7084","0.7084","0.7084"
"25020","0.2051","0.2051","0.2051"
"25021","0.2051","0.2051","0.2051"
"25022","0.0674","0.0674","0.0674"
"25030","1.174","1.174","1.174"
"25044","1.1689","1.1689","1.1689"
"25061","0.1696","0.1696","0.1696"
"25062","0.3576","0.3576","0.3576"
"25072","0.3522","0.3522","0.3522"
"25078","0.5421","0.5421","0.5421"
"25079","0.5421","0.5421","0.5421"
"25080","0.5427","0.5427","0.5427"
"25082","0.8863","0.8863","0.8863"
"25083","0.8863","0.8863","0.8863"
"25084","0.4649","0.4649","0.4649"
"25087","1.0599","1.0599","1.0599"
"25093","0.4318","0.4318","0.4318"
"25097","0.9906","0.9906","0.9906"
